market,date,block,mcp_rs_mwh
GDAM,2026-06-16,86,10000.0
GDAM,2026-06-16,87,10000.0
GDAM,2026-06-16,88,10000.0
GDAM,2026-06-16,89,10000.0
GDAM,2026-06-16,90,10000.0
GDAM,2026-06-16,91,10000.0
GDAM,2026-06-16,92,10000.0
GDAM,2026-06-16,93,10000.0
GDAM,2026-06-16,94,10000.0
GDAM,2026-06-16,95,10000.0
GDAM,2026-06-16,96,10000.0
GDAM,2026-06-17,1,10000.0
GDAM,2026-06-17,2,10000.0
GDAM,2026-06-17,3,10000.0
GDAM,2026-06-17,4,10000.0
GDAM,2026-06-17,5,10000.0
GDAM,2026-06-17,6,10000.0
GDAM,2026-06-17,7,9998.96
GDAM,2026-06-17,8,9998.74
GDAM,2026-06-17,9,9998.45
GDAM,2026-06-17,10,9998.4
GDAM,2026-06-17,11,9998.45
GDAM,2026-06-17,12,9998.48
GDAM,2026-06-17,13,6800.91
GDAM,2026-06-17,14,6800.92
GDAM,2026-06-17,15,6801.0
GDAM,2026-06-17,16,10000.0
GDAM,2026-06-17,17,10000.0
GDAM,2026-06-17,18,10000.0
GDAM,2026-06-17,19,10000.0
GDAM,2026-06-17,20,10000.0
GDAM,2026-06-17,21,10000.0
GDAM,2026-06-17,22,10000.0
GDAM,2026-06-17,23,10000.0
GDAM,2026-06-17,24,10000.0
GDAM,2026-06-17,25,10000.0
GDAM,2026-06-17,26,10000.0
GDAM,2026-06-17,27,10000.0
GDAM,2026-06-17,28,5650.78
GDAM,2026-06-17,29,5310.11
GDAM,2026-06-17,30,3685.19
GDAM,2026-06-17,31,3000.97
GDAM,2026-06-17,32,2699.64
GDAM,2026-06-17,33,2360.59
GDAM,2026-06-17,34,2000.61
GDAM,2026-06-17,35,1799.99
GDAM,2026-06-17,36,1640.0
GDAM,2026-06-17,37,1200.73
GDAM,2026-06-17,38,1248.47
GDAM,2026-06-17,39,1249.63
GDAM,2026-06-17,40,1409.63
GDAM,2026-06-17,41,1214.4
GDAM,2026-06-17,42,1249.44
GDAM,2026-06-17,43,1249.56
GDAM,2026-06-17,44,1249.9
GDAM,2026-06-17,45,1249.9
GDAM,2026-06-17,46,1249.77
GDAM,2026-06-17,47,1248.97
GDAM,2026-06-17,48,1249.06
GDAM,2026-06-17,49,1249.95
GDAM,2026-06-17,50,1599.64
GDAM,2026-06-17,51,1600.53
GDAM,2026-06-17,52,1600.75
GDAM,2026-06-17,53,1600.75
GDAM,2026-06-17,54,1600.65
GDAM,2026-06-17,55,1600.68
GDAM,2026-06-17,56,1640.67
GDAM,2026-06-17,57,1748.99
GDAM,2026-06-17,58,1900.9
GDAM,2026-06-17,59,2198.75
GDAM,2026-06-17,60,2248.77
GDAM,2026-06-17,61,2899.55
GDAM,2026-06-17,62,2900.62
GDAM,2026-06-17,63,2899.45
GDAM,2026-06-17,64,2899.39
GDAM,2026-06-17,65,2730.08
GDAM,2026-06-17,66,2599.82
GDAM,2026-06-17,67,2907.44
GDAM,2026-06-17,68,3250.25
GDAM,2026-06-17,69,3399.5
GDAM,2026-06-17,70,3399.72
GDAM,2026-06-17,71,3399.78
GDAM,2026-06-17,72,3500.28
GDAM,2026-06-17,73,3800.99
GDAM,2026-06-17,74,4099.36
GDAM,2026-06-17,75,4199.17
GDAM,2026-06-17,76,4899.32
GDAM,2026-06-17,77,5199.41
GDAM,2026-06-17,78,5499.38
GDAM,2026-06-17,79,5499.38
GDAM,2026-06-17,80,8200.21
GDAM,2026-06-17,81,8200.24
GDAM,2026-06-17,82,8200.25
GDAM,2026-06-17,83,8200.47
GDAM,2026-06-17,84,9998.32
GDAM,2026-06-17,85,10000.0
GDAM,2026-06-17,86,10000.0
GDAM,2026-06-17,87,10000.0
GDAM,2026-06-17,88,10000.0
GDAM,2026-06-17,89,10000.0
GDAM,2026-06-17,90,10000.0
GDAM,2026-06-17,91,10000.0
GDAM,2026-06-17,92,10000.0
GDAM,2026-06-17,93,10000.0
GDAM,2026-06-17,94,10000.0
GDAM,2026-06-17,95,10000.0
GDAM,2026-06-17,96,10000.0
GDAM,2026-06-18,1,10000.0
GDAM,2026-06-18,2,10000.0
GDAM,2026-06-18,3,10000.0
GDAM,2026-06-18,4,10000.0
GDAM,2026-06-18,5,10000.0
GDAM,2026-06-18,6,10000.0
GDAM,2026-06-18,7,10000.0
GDAM,2026-06-18,8,10000.0
GDAM,2026-06-18,9,10000.0
GDAM,2026-06-18,10,10000.0
GDAM,2026-06-18,11,10000.0
GDAM,2026-06-18,12,10000.0
GDAM,2026-06-18,13,10000.0
GDAM,2026-06-18,14,10000.0
GDAM,2026-06-18,15,10000.0
GDAM,2026-06-18,16,10000.0
GDAM,2026-06-18,17,10000.0
GDAM,2026-06-18,18,10000.0
GDAM,2026-06-18,19,10000.0
GDAM,2026-06-18,20,10000.0
GDAM,2026-06-18,21,10000.0
GDAM,2026-06-18,22,10000.0
GDAM,2026-06-18,23,10000.0
GDAM,2026-06-18,24,10000.0
GDAM,2026-06-18,25,10000.0
GDAM,2026-06-18,26,10000.0
GDAM,2026-06-18,27,10000.0
GDAM,2026-06-18,28,10000.0
GDAM,2026-06-18,29,10000.0
GDAM,2026-06-18,30,5310.8
GDAM,2026-06-18,31,5050.8
GDAM,2026-06-18,32,3685.46
GDAM,2026-06-18,33,3600.86
GDAM,2026-06-18,34,3200.15
GDAM,2026-06-18,35,2900.49
GDAM,2026-06-18,36,1999.06
GDAM,2026-06-18,37,1600.63
GDAM,2026-06-18,38,1400.01
GDAM,2026-06-18,39,1600.35
GDAM,2026-06-18,40,1600.97
GDAM,2026-06-18,41,1600.97
GDAM,2026-06-18,42,1700.38
GDAM,2026-06-18,43,1700.3
GDAM,2026-06-18,44,1640.9
GDAM,2026-06-18,45,1940.95
GDAM,2026-06-18,46,2100.39
GDAM,2026-06-18,47,2100.72
GDAM,2026-06-18,48,2045.43
GDAM,2026-06-18,49,1700.54
GDAM,2026-06-18,50,1500.48
GDAM,2026-06-18,51,1500.5
GDAM,2026-06-18,52,1500.58
GDAM,2026-06-18,53,1500.64
GDAM,2026-06-18,54,1500.49
GDAM,2026-06-18,55,1600.95
GDAM,2026-06-18,56,1600.99
GDAM,2026-06-18,57,2045.75
GDAM,2026-06-18,58,2100.07
GDAM,2026-06-18,59,2200.76
GDAM,2026-06-18,60,2400.9
GDAM,2026-06-18,61,3200.6
GDAM,2026-06-18,62,3400.27
GDAM,2026-06-18,63,3400.15
GDAM,2026-06-18,64,3400.03
GDAM,2026-06-18,65,3200.25
GDAM,2026-06-18,66,3399.58
GDAM,2026-06-18,67,3400.3
GDAM,2026-06-18,68,3400.63
GDAM,2026-06-18,69,3400.96
GDAM,2026-06-18,70,3500.8
GDAM,2026-06-18,71,3600.59
GDAM,2026-06-18,72,4500.8
GDAM,2026-06-18,73,5300.43
GDAM,2026-06-18,74,5300.97
GDAM,2026-06-18,75,6500.05
GDAM,2026-06-18,76,10000.0
GDAM,2026-06-18,77,10000.0
GDAM,2026-06-18,78,10000.0
GDAM,2026-06-18,79,10000.0
GDAM,2026-06-18,80,10000.0
GDAM,2026-06-18,81,10000.0
GDAM,2026-06-18,82,10000.0
GDAM,2026-06-18,83,10000.0
GDAM,2026-06-18,84,10000.0
GDAM,2026-06-18,85,10000.0
GDAM,2026-06-18,86,10000.0
GDAM,2026-06-18,87,10000.0
GDAM,2026-06-18,88,10000.0
GDAM,2026-06-18,89,10000.0
GDAM,2026-06-18,90,10000.0
GDAM,2026-06-18,91,10000.0
GDAM,2026-06-18,92,10000.0
GDAM,2026-06-18,93,10000.0
GDAM,2026-06-18,94,10000.0
GDAM,2026-06-18,95,10000.0
GDAM,2026-06-18,96,10000.0
GDAM,2026-06-19,1,10000.0
GDAM,2026-06-19,2,10000.0
GDAM,2026-06-19,3,10000.0
GDAM,2026-06-19,4,10000.0
GDAM,2026-06-19,5,10000.0
GDAM,2026-06-19,6,10000.0
GDAM,2026-06-19,7,10000.0
GDAM,2026-06-19,8,10000.0
GDAM,2026-06-19,9,10000.0
GDAM,2026-06-19,10,10000.0
GDAM,2026-06-19,11,10000.0
GDAM,2026-06-19,12,10000.0
GDAM,2026-06-19,13,10000.0
GDAM,2026-06-19,14,10000.0
GDAM,2026-06-19,15,10000.0
GDAM,2026-06-19,16,10000.0
GDAM,2026-06-19,17,10000.0
GDAM,2026-06-19,18,10000.0
GDAM,2026-06-19,19,10000.0
GDAM,2026-06-19,20,10000.0
GDAM,2026-06-19,21,10000.0
GDAM,2026-06-19,22,10000.0
GDAM,2026-06-19,23,10000.0
GDAM,2026-06-19,24,10000.0
GDAM,2026-06-19,25,10000.0
GDAM,2026-06-19,26,10000.0
GDAM,2026-06-19,27,10000.0
GDAM,2026-06-19,28,10000.0
GDAM,2026-06-19,29,9000.32
GDAM,2026-06-19,30,3950.36
GDAM,2026-06-19,31,3600.33
GDAM,2026-06-19,32,3400.21
GDAM,2026-06-19,33,3399.02
GDAM,2026-06-19,34,3100.48
GDAM,2026-06-19,35,2620.96
GDAM,2026-06-19,36,2400.03
GDAM,2026-06-19,37,2040.18
GDAM,2026-06-19,38,2040.16
GDAM,2026-06-19,39,2040.62
GDAM,2026-06-19,40,2040.87
GDAM,2026-06-19,41,2040.85
GDAM,2026-06-19,42,2095.5
GDAM,2026-06-19,43,2300.24
GDAM,2026-06-19,44,2420.61
GDAM,2026-06-19,45,2499.08
GDAM,2026-06-19,46,2040.43
GDAM,2026-06-19,47,1990.42
GDAM,2026-06-19,48,1990.41
GDAM,2026-06-19,49,1990.45
GDAM,2026-06-19,50,2090.71
GDAM,2026-06-19,51,2300.04
GDAM,2026-06-19,52,2300.16
GDAM,2026-06-19,53,1999.31
GDAM,2026-06-19,54,1999.17
GDAM,2026-06-19,55,2045.17
GDAM,2026-06-19,56,2250.27
GDAM,2026-06-19,57,2280.96
GDAM,2026-06-19,58,2380.87
GDAM,2026-06-19,59,2420.98
GDAM,2026-06-19,60,2620.97
GDAM,2026-06-19,61,2960.82
GDAM,2026-06-19,62,3050.85
GDAM,2026-06-19,63,3050.89
GDAM,2026-06-19,64,3400.09
GDAM,2026-06-19,65,3199.96
GDAM,2026-06-19,66,3368.99
GDAM,2026-06-19,67,3400.47
GDAM,2026-06-19,68,3400.81
GDAM,2026-06-19,69,3400.73
GDAM,2026-06-19,70,3500.66
GDAM,2026-06-19,71,3600.39
GDAM,2026-06-19,72,3982.5
GDAM,2026-06-19,73,6000.03
GDAM,2026-06-19,74,6000.36
GDAM,2026-06-19,75,6499.0
GDAM,2026-06-19,76,9998.3
GDAM,2026-06-19,77,9998.61
GDAM,2026-06-19,78,10000.0
GDAM,2026-06-19,79,10000.0
GDAM,2026-06-19,80,10000.0
GDAM,2026-06-19,81,10000.0
GDAM,2026-06-19,82,10000.0
GDAM,2026-06-19,83,10000.0
GDAM,2026-06-19,84,10000.0
GDAM,2026-06-19,85,10000.0
GDAM,2026-06-19,86,10000.0
GDAM,2026-06-19,87,10000.0
GDAM,2026-06-19,88,10000.0
GDAM,2026-06-19,89,10000.0
GDAM,2026-06-19,90,10000.0
GDAM,2026-06-19,91,10000.0
GDAM,2026-06-19,92,10000.0
GDAM,2026-06-19,93,10000.0
GDAM,2026-06-19,94,10000.0
GDAM,2026-06-19,95,10000.0
GDAM,2026-06-19,96,10000.0
GDAM,2026-06-20,1,10000.0
GDAM,2026-06-20,2,10000.0
GDAM,2026-06-20,3,10000.0
GDAM,2026-06-20,4,10000.0
GDAM,2026-06-20,5,10000.0
GDAM,2026-06-20,6,10000.0
GDAM,2026-06-20,7,10000.0
GDAM,2026-06-20,8,10000.0
GDAM,2026-06-20,9,10000.0
GDAM,2026-06-20,10,10000.0
GDAM,2026-06-20,11,10000.0
GDAM,2026-06-20,12,10000.0
GDAM,2026-06-20,13,10000.0
GDAM,2026-06-20,14,10000.0
GDAM,2026-06-20,15,10000.0
GDAM,2026-06-20,16,10000.0
GDAM,2026-06-20,17,10000.0
GDAM,2026-06-20,18,10000.0
GDAM,2026-06-20,19,10000.0
GDAM,2026-06-20,20,10000.0
GDAM,2026-06-20,21,10000.0
GDAM,2026-06-20,22,10000.0
GDAM,2026-06-20,23,10000.0
GDAM,2026-06-20,24,10000.0
GDAM,2026-06-20,25,10000.0
GDAM,2026-06-20,26,10000.0
GDAM,2026-06-20,27,10000.0
GDAM,2026-06-20,28,10000.0
GDAM,2026-06-20,29,3650.97
GDAM,2026-06-20,30,3650.16
GDAM,2026-06-20,31,3500.4
GDAM,2026-06-20,32,3400.49
GDAM,2026-06-20,33,3050.52
GDAM,2026-06-20,34,3168.18
GDAM,2026-06-20,35,2400.7
GDAM,2026-06-20,36,2280.8
GDAM,2026-06-20,37,2000.13
GDAM,2026-06-20,38,1870.95
GDAM,2026-06-20,39,1832.69
GDAM,2026-06-20,40,1800.1
GDAM,2026-06-20,41,1850.06
GDAM,2026-06-20,42,1940.15
GDAM,2026-06-20,43,1850.2
GDAM,2026-06-20,44,1800.39
GDAM,2026-06-20,45,1700.85
GDAM,2026-06-20,46,1700.79
GDAM,2026-06-20,47,1700.76
GDAM,2026-06-20,48,1700.71
GDAM,2026-06-20,49,1750.53
GDAM,2026-06-20,50,1750.99
GDAM,2026-06-20,51,1800.79
GDAM,2026-06-20,52,1750.96
GDAM,2026-06-20,53,1750.99
GDAM,2026-06-20,54,1750.98
GDAM,2026-06-20,55,1890.68
GDAM,2026-06-20,56,2090.18
GDAM,2026-06-20,57,2380.52
GDAM,2026-06-20,58,2570.33
GDAM,2026-06-20,59,2620.32
GDAM,2026-06-20,60,2810.26
GDAM,2026-06-20,61,3000.31
GDAM,2026-06-20,62,3050.23
GDAM,2026-06-20,63,3050.07
GDAM,2026-06-20,64,3031.78
GDAM,2026-06-20,65,3050.1
GDAM,2026-06-20,66,3082.36
GDAM,2026-06-20,67,3367.48
GDAM,2026-06-20,68,3400.68
GDAM,2026-06-20,69,3400.67
GDAM,2026-06-20,70,3500.8
GDAM,2026-06-20,71,3599.82
GDAM,2026-06-20,72,3982.04
GDAM,2026-06-20,73,5999.03
GDAM,2026-06-20,74,5999.89
GDAM,2026-06-20,75,9998.2
GDAM,2026-06-20,76,10000.0
GDAM,2026-06-20,77,10000.0
GDAM,2026-06-20,78,10000.0
GDAM,2026-06-20,79,10000.0
GDAM,2026-06-20,80,10000.0
GDAM,2026-06-20,81,10000.0
GDAM,2026-06-20,82,10000.0
GDAM,2026-06-20,83,10000.0
GDAM,2026-06-20,84,10000.0
GDAM,2026-06-20,85,10000.0
GDAM,2026-06-20,86,10000.0
GDAM,2026-06-20,87,10000.0
GDAM,2026-06-20,88,10000.0
GDAM,2026-06-20,89,10000.0
GDAM,2026-06-20,90,10000.0
GDAM,2026-06-20,91,10000.0
GDAM,2026-06-20,92,10000.0
GDAM,2026-06-20,93,10000.0
GDAM,2026-06-20,94,10000.0
GDAM,2026-06-20,95,10000.0
GDAM,2026-06-20,96,10000.0
GDAM,2026-06-21,1,10000.0
GDAM,2026-06-21,2,10000.0
GDAM,2026-06-21,3,10000.0
GDAM,2026-06-21,4,10000.0
GDAM,2026-06-21,5,10000.0
GDAM,2026-06-21,6,10000.0
GDAM,2026-06-21,7,10000.0
GDAM,2026-06-21,8,10000.0
GDAM,2026-06-21,9,10000.0
GDAM,2026-06-21,10,10000.0
GDAM,2026-06-21,11,10000.0
GDAM,2026-06-21,12,10000.0
GDAM,2026-06-21,13,10000.0
GDAM,2026-06-21,14,10000.0
GDAM,2026-06-21,15,10000.0
GDAM,2026-06-21,16,10000.0
GDAM,2026-06-21,17,10000.0
GDAM,2026-06-21,18,10000.0
GDAM,2026-06-21,19,10000.0
GDAM,2026-06-21,20,10000.0
GDAM,2026-06-21,21,10000.0
GDAM,2026-06-21,22,10000.0
GDAM,2026-06-21,23,10000.0
GDAM,2026-06-21,24,10000.0
GDAM,2026-06-21,25,10000.0
GDAM,2026-06-21,26,10000.0
GDAM,2026-06-21,27,10000.0
GDAM,2026-06-21,28,5850.52
GDAM,2026-06-21,29,4400.55
GDAM,2026-06-21,30,3650.26
GDAM,2026-06-21,31,3099.91
GDAM,2026-06-21,32,3000.29
GDAM,2026-06-21,33,2699.73
GDAM,2026-06-21,34,2000.94
GDAM,2026-06-21,35,1948.4
GDAM,2026-06-21,36,1903.03
GDAM,2026-06-21,37,1500.45
GDAM,2026-06-21,38,1500.9
GDAM,2026-06-21,39,1555.15
GDAM,2026-06-21,40,1555.46
GDAM,2026-06-21,41,1554.65
GDAM,2026-06-21,42,1499.81
GDAM,2026-06-21,43,1499.63
GDAM,2026-06-21,44,1500.87
GDAM,2026-06-21,45,1400.94
GDAM,2026-06-21,46,1400.92
GDAM,2026-06-21,47,1400.83
GDAM,2026-06-21,48,1400.84
GDAM,2026-06-21,49,1499.82
GDAM,2026-06-21,50,1499.84
GDAM,2026-06-21,51,1643.45
GDAM,2026-06-21,52,1601.44
GDAM,2026-06-21,53,1499.8
GDAM,2026-06-21,54,1499.86
GDAM,2026-06-21,55,1500.8
GDAM,2026-06-21,56,2000.4
GDAM,2026-06-21,57,2490.11
GDAM,2026-06-21,58,2520.11
GDAM,2026-06-21,59,2799.14
GDAM,2026-06-21,60,2522.23
GDAM,2026-06-21,61,3408.75
GDAM,2026-06-21,62,3400.95
GDAM,2026-06-21,63,3241.51
GDAM,2026-06-21,64,2809.04
GDAM,2026-06-21,65,2799.05
GDAM,2026-06-21,66,2500.37
GDAM,2026-06-21,67,2500.92
GDAM,2026-06-21,68,2799.08
GDAM,2026-06-21,69,3150.95
GDAM,2026-06-21,70,3499.22
GDAM,2026-06-21,71,3599.21
GDAM,2026-06-21,72,3599.73
GDAM,2026-06-21,73,4999.93
GDAM,2026-06-21,74,5500.85
GDAM,2026-06-21,75,5500.95
GDAM,2026-06-21,76,8499.74
GDAM,2026-06-21,77,9998.09
GDAM,2026-06-21,78,9998.23
GDAM,2026-06-21,79,10000.0
GDAM,2026-06-21,80,10000.0
GDAM,2026-06-21,81,10000.0
GDAM,2026-06-21,82,10000.0
GDAM,2026-06-21,83,10000.0
GDAM,2026-06-21,84,10000.0
GDAM,2026-06-21,85,10000.0
GDAM,2026-06-21,86,10000.0
GDAM,2026-06-21,87,10000.0
GDAM,2026-06-21,88,10000.0
GDAM,2026-06-21,89,10000.0
GDAM,2026-06-21,90,10000.0
GDAM,2026-06-21,91,10000.0
GDAM,2026-06-21,92,10000.0
GDAM,2026-06-21,93,10000.0
GDAM,2026-06-21,94,10000.0
GDAM,2026-06-21,95,10000.0
GDAM,2026-06-21,96,10000.0
GDAM,2026-06-22,1,10000.0
GDAM,2026-06-22,2,10000.0
GDAM,2026-06-22,3,10000.0
GDAM,2026-06-22,4,10000.0
GDAM,2026-06-22,5,10000.0
GDAM,2026-06-22,6,10000.0
GDAM,2026-06-22,7,10000.0
GDAM,2026-06-22,8,10000.0
GDAM,2026-06-22,9,10000.0
GDAM,2026-06-22,10,10000.0
GDAM,2026-06-22,11,10000.0
GDAM,2026-06-22,12,10000.0
GDAM,2026-06-22,13,10000.0
GDAM,2026-06-22,14,10000.0
GDAM,2026-06-22,15,10000.0
GDAM,2026-06-22,16,10000.0
GDAM,2026-06-22,17,10000.0
GDAM,2026-06-22,18,10000.0
GDAM,2026-06-22,19,10000.0
GDAM,2026-06-22,20,10000.0
GDAM,2026-06-22,21,10000.0
GDAM,2026-06-22,22,10000.0
GDAM,2026-06-22,23,10000.0
GDAM,2026-06-22,24,10000.0
GDAM,2026-06-22,25,10000.0
GDAM,2026-06-22,26,10000.0
GDAM,2026-06-22,27,10000.0
GDAM,2026-06-22,28,10000.0
GDAM,2026-06-22,29,4001.0
GDAM,2026-06-22,30,3727.37
GDAM,2026-06-22,31,3500.51
GDAM,2026-06-22,32,3399.11
GDAM,2026-06-22,33,2700.87
GDAM,2026-06-22,34,2700.98
GDAM,2026-06-22,35,2529.62
GDAM,2026-06-22,36,1999.5
GDAM,2026-06-22,37,1600.41
GDAM,2026-06-22,38,1999.63
GDAM,2026-06-22,39,2178.28
GDAM,2026-06-22,40,2153.41
GDAM,2026-06-22,41,1999.3
GDAM,2026-06-22,42,1999.34
GDAM,2026-06-22,43,1998.38
GDAM,2026-06-22,44,1847.44
GDAM,2026-06-22,45,2200.19
GDAM,2026-06-22,46,2045.74
GDAM,2026-06-22,47,2046.0
GDAM,2026-06-22,48,2045.06
GDAM,2026-06-22,49,1799.67
GDAM,2026-06-22,50,1759.68
GDAM,2026-06-22,51,1800.58
GDAM,2026-06-22,52,1810.52
GDAM,2026-06-22,53,1800.09
GDAM,2026-06-22,54,1760.99
GDAM,2026-06-22,55,1928.81
GDAM,2026-06-22,56,2152.72
GDAM,2026-06-22,57,2380.57
GDAM,2026-06-22,58,2569.42
GDAM,2026-06-22,59,2619.43
GDAM,2026-06-22,60,2809.51
GDAM,2026-06-22,61,2999.56
GDAM,2026-06-22,62,3049.68
GDAM,2026-06-22,63,3049.61
GDAM,2026-06-22,64,3100.36
GDAM,2026-06-22,65,3372.45
GDAM,2026-06-22,66,3361.41
GDAM,2026-06-22,67,3366.47
GDAM,2026-06-22,68,3400.36
GDAM,2026-06-22,69,3443.46
GDAM,2026-06-22,70,3574.02
GDAM,2026-06-22,71,3600.9
GDAM,2026-06-22,72,4001.08
GDAM,2026-06-22,73,4500.75
GDAM,2026-06-22,74,5000.01
GDAM,2026-06-22,75,5310.83
GDAM,2026-06-22,76,9998.86
GDAM,2026-06-22,77,10000.0
GDAM,2026-06-22,78,10000.0
GDAM,2026-06-22,79,10000.0
GDAM,2026-06-22,80,10000.0
GDAM,2026-06-22,81,10000.0
GDAM,2026-06-22,82,10000.0
GDAM,2026-06-22,83,10000.0
GDAM,2026-06-22,84,10000.0
GDAM,2026-06-22,85,10000.0
GDAM,2026-06-22,86,10000.0
GDAM,2026-06-22,87,10000.0
GDAM,2026-06-22,88,10000.0
GDAM,2026-06-22,89,10000.0
GDAM,2026-06-22,90,10000.0
GDAM,2026-06-22,91,10000.0
GDAM,2026-06-22,92,10000.0
GDAM,2026-06-22,93,10000.0
GDAM,2026-06-22,94,10000.0
GDAM,2026-06-22,95,10000.0
GDAM,2026-06-22,96,10000.0
GDAM,2026-06-23,1,10000.0
GDAM,2026-06-23,2,10000.0
GDAM,2026-06-23,3,10000.0
GDAM,2026-06-23,4,10000.0
GDAM,2026-06-23,5,10000.0
GDAM,2026-06-23,6,10000.0
GDAM,2026-06-23,7,10000.0
GDAM,2026-06-23,8,10000.0
GDAM,2026-06-23,9,10000.0
GDAM,2026-06-23,10,10000.0
GDAM,2026-06-23,11,10000.0
GDAM,2026-06-23,12,10000.0
GDAM,2026-06-23,13,10000.0
GDAM,2026-06-23,14,10000.0
GDAM,2026-06-23,15,10000.0
GDAM,2026-06-23,16,10000.0
GDAM,2026-06-23,17,10000.0
GDAM,2026-06-23,18,10000.0
GDAM,2026-06-23,19,10000.0
GDAM,2026-06-23,20,10000.0
GDAM,2026-06-23,21,10000.0
GDAM,2026-06-23,22,10000.0
GDAM,2026-06-23,23,10000.0
GDAM,2026-06-23,24,10000.0
GDAM,2026-06-23,25,10000.0
GDAM,2026-06-23,26,10000.0
GDAM,2026-06-23,27,10000.0
GDAM,2026-06-23,28,10000.0
GDAM,2026-06-23,29,4173.97
GDAM,2026-06-23,30,3671.65
GDAM,2026-06-23,31,3400.88
GDAM,2026-06-23,32,3149.78
GDAM,2026-06-23,33,3100.38
GDAM,2026-06-23,34,2499.86
GDAM,2026-06-23,35,2499.0
GDAM,2026-06-23,36,2130.5
GDAM,2026-06-23,37,1800.35
GDAM,2026-06-23,38,1990.19
GDAM,2026-06-23,39,1800.16
GDAM,2026-06-23,40,1700.57
GDAM,2026-06-23,41,1600.76
GDAM,2026-06-23,42,1750.25
GDAM,2026-06-23,43,1600.17
GDAM,2026-06-23,44,1600.96
GDAM,2026-06-23,45,1600.03
GDAM,2026-06-23,46,1539.2
GDAM,2026-06-23,47,1600.67
GDAM,2026-06-23,48,1600.65
GDAM,2026-06-23,49,1700.55
GDAM,2026-06-23,50,1900.47
GDAM,2026-06-23,51,1900.41
GDAM,2026-06-23,52,1900.35
GDAM,2026-06-23,53,1900.45
GDAM,2026-06-23,54,1900.32
GDAM,2026-06-23,55,1900.14
GDAM,2026-06-23,56,2040.7
GDAM,2026-06-23,57,2330.77
GDAM,2026-06-23,58,2570.61
GDAM,2026-06-23,59,2610.63
GDAM,2026-06-23,60,2760.61
GDAM,2026-06-23,61,2950.57
GDAM,2026-06-23,62,3000.42
GDAM,2026-06-23,63,3100.21
GDAM,2026-06-23,64,3099.99
GDAM,2026-06-23,65,3310.54
GDAM,2026-06-23,66,3351.59
GDAM,2026-06-23,67,3350.74
GDAM,2026-06-23,68,3397.86
GDAM,2026-06-23,69,3444.56
GDAM,2026-06-23,70,3667.06
GDAM,2026-06-23,71,3600.96
GDAM,2026-06-23,72,3875.42
GDAM,2026-06-23,73,4500.84
GDAM,2026-06-23,74,5300.86
GDAM,2026-06-23,75,5310.36
GDAM,2026-06-23,76,9998.17
GDAM,2026-06-23,77,10000.0
GDAM,2026-06-23,78,10000.0
GDAM,2026-06-23,79,10000.0
GDAM,2026-06-23,80,10000.0
GDAM,2026-06-23,81,10000.0
GDAM,2026-06-23,82,10000.0
GDAM,2026-06-23,83,10000.0
GDAM,2026-06-23,84,10000.0
GDAM,2026-06-23,85,10000.0
GDAM,2026-06-23,86,10000.0
GDAM,2026-06-23,87,10000.0
GDAM,2026-06-23,88,10000.0
GDAM,2026-06-23,89,10000.0
GDAM,2026-06-23,90,10000.0
GDAM,2026-06-23,91,10000.0
GDAM,2026-06-23,92,10000.0
GDAM,2026-06-23,93,10000.0
GDAM,2026-06-23,94,10000.0
GDAM,2026-06-23,95,10000.0
GDAM,2026-06-23,96,10000.0
GDAM,2026-06-24,1,10000.0
GDAM,2026-06-24,2,10000.0
GDAM,2026-06-24,3,10000.0
GDAM,2026-06-24,4,10000.0
GDAM,2026-06-24,5,10000.0
GDAM,2026-06-24,6,10000.0
GDAM,2026-06-24,7,10000.0
GDAM,2026-06-24,8,10000.0
GDAM,2026-06-24,9,10000.0
GDAM,2026-06-24,10,10000.0
GDAM,2026-06-24,11,10000.0
GDAM,2026-06-24,12,10000.0
GDAM,2026-06-24,13,10000.0
GDAM,2026-06-24,14,10000.0
GDAM,2026-06-24,15,10000.0
GDAM,2026-06-24,16,10000.0
GDAM,2026-06-24,17,10000.0
GDAM,2026-06-24,18,10000.0
GDAM,2026-06-24,19,10000.0
GDAM,2026-06-24,20,7400.63
GDAM,2026-06-24,21,7400.5
GDAM,2026-06-24,22,7400.53
GDAM,2026-06-24,23,7400.84
GDAM,2026-06-24,24,10000.0
GDAM,2026-06-24,25,7400.88
GDAM,2026-06-24,26,7400.92
GDAM,2026-06-24,27,7400.85
GDAM,2026-06-24,28,7400.57
GDAM,2026-06-24,29,4000.43
GDAM,2026-06-24,30,3660.25
GDAM,2026-06-24,31,3150.48
GDAM,2026-06-24,32,2800.58
GDAM,2026-06-24,33,2400.67
GDAM,2026-06-24,34,2499.12
GDAM,2026-06-24,35,2269.51
GDAM,2026-06-24,36,2099.48
GDAM,2026-06-24,37,1405.67
GDAM,2026-06-24,38,1377.9
GDAM,2026-06-24,39,1499.23
GDAM,2026-06-24,40,1600.23
GDAM,2026-06-24,41,1500.84
GDAM,2026-06-24,42,1400.98
GDAM,2026-06-24,43,1510.85
GDAM,2026-06-24,44,1510.8
GDAM,2026-06-24,45,1400.24
GDAM,2026-06-24,46,1550.87
GDAM,2026-06-24,47,1550.84
GDAM,2026-06-24,48,1550.84
GDAM,2026-06-24,49,1500.24
GDAM,2026-06-24,50,1500.18
GDAM,2026-06-24,51,1500.01
GDAM,2026-06-24,52,1500.04
